clip_index,ID,Day,Group,time_point,clip_filename,source_video,start_frame,stop_frame,n_frames,start_time_s,stop_time_s,duration_s,fps,source_csv,x_split
5,SC32,6,SNr-DTA,t1,SC32_training_day10_clip005_t1_f1714-1754.mp4,SC32_training_day10.avi,1714,1754,41,57.1333,58.4666,1.3333,30.0,SC32_training_day10_clips.csv,6
6,SC32,6,SNr-DTA,t2,SC32_training_day10_clip006_t2_f1755-1825.mp4,SC32_training_day10.avi,1755,1825,71,58.4999,60.8333,2.3333,30.0,SC32_training_day10_clips.csv,6
7,SC32,6,SNr-DTA,t1,SC32_training_day10_clip007_t1_f2404-2454.mp4,SC32_training_day10.avi,2404,2454,51,80.1333,81.7999,1.6667,30.0,SC32_training_day10_clips.csv,6
8,SC32,6,SNr-DTA,t2,SC32_training_day10_clip008_t2_f2455-2525.mp4,SC32_training_day10.avi,2455,2525,71,81.8333,84.1666,2.3333,30.0,SC32_training_day10_clips.csv,6
9,SC32,6,SNr-DTA,t1,SC32_training_day10_clip009_t1_f3613-3643.mp4,SC32_training_day10.avi,3613,3643,31,120.4332,121.4332,1.0,30.0,SC32_training_day10_clips.csv,6
10,SC32,6,SNr-DTA,t2,SC32_training_day10_clip010_t2_f3644-3724.mp4,SC32_training_day10.avi,3644,3724,81,121.4665,124.1332,2.6667,30.0,SC32_training_day10_clips.csv,6
1,SC32,1,SNr-DTA,t1,SC32_training_day5_clip001_t1_f214-264.mp4,SC32_training_day5.avi,214,264,51,7.1333,8.8,1.6667,30.0,SC32_training_day5_clips.csv,1
2,SC32,1,SNr-DTA,t2,SC32_training_day5_clip002_t2_f265-385.mp4,SC32_training_day5.avi,265,385,121,8.8333,12.8333,4.0,30.0,SC32_training_day5_clips.csv,1
3,SC32,1,SNr-DTA,t1,SC32_training_day5_clip003_t1_f1570-1610.mp4,SC32_training_day5.avi,1570,1610,41,52.3333,53.6666,1.3333,30.0,SC32_training_day5_clips.csv,1
4,SC32,1,SNr-DTA,t2,SC32_training_day5_clip004_t2_f1611-1711.mp4,SC32_training_day5.avi,1611,1711,101,53.6999,57.0333,3.3333,30.0,SC32_training_day5_clips.csv,1
5,SC32,1,SNr-DTA,t1,SC32_training_day5_clip005_t1_f4259-4299.mp4,SC32_training_day5.avi,4259,4299,41,141.9665,143.2999,1.3333,30.0,SC32_training_day5_clips.csv,1
6,SC32,1,SNr-DTA,t2,SC32_training_day5_clip006_t2_f4300-4360.mp4,SC32_training_day5.avi,4300,4360,61,143.3332,145.3332,2.0,30.0,SC32_training_day5_clips.csv,1
7,SC32,1,SNr-DTA,t1,SC32_training_day5_clip007_t1_f5468-5504.mp4,SC32_training_day5.avi,5468,5504,37,182.2665,183.4665,1.2,30.0,SC32_training_day5_clips.csv,1
8,SC32,1,SNr-DTA,t2,SC32_training_day5_clip008_t2_f5505-5615.mp4,SC32_training_day5.avi,5505,5615,111,183.4998,187.1665,3.6667,30.0,SC32_training_day5_clips.csv,1
9,SC32,1,SNr-DTA,t1,SC32_training_day5_clip009_t1_f6888-6917.mp4,SC32_training_day5.avi,6888,6917,30,229.5998,230.5664,0.9667,30.0,SC32_training_day5_clips.csv,1
1,SC32,2,SNr-DTA,t1,SC32_training_day6_clip001_t1_f116-206.mp4,SC32_training_day6.avi,116,206,91,3.8667,6.8667,3.0,30.0,SC32_training_day6_clips.csv,2
2,SC32,2,SNr-DTA,t2,SC32_training_day6_clip002_t2_f207-407.mp4,SC32_training_day6.avi,207,407,201,6.9,13.5667,6.6667,30.0,SC32_training_day6_clips.csv,2
3,SC32,2,SNr-DTA,t1,SC32_training_day6_clip003_t1_f1663-1723.mp4,SC32_training_day6.avi,1663,1723,61,55.4333,57.4333,2.0,30.0,SC32_training_day6_clips.csv,2
4,SC32,2,SNr-DTA,t2,SC32_training_day6_clip004_t2_f1724-1794.mp4,SC32_training_day6.avi,1724,1794,71,57.4666,59.7999,2.3333,30.0,SC32_training_day6_clips.csv,2
5,SC32,2,SNr-DTA,t1,SC32_training_day6_clip005_t1_f2409-2444.mp4,SC32_training_day6.avi,2409,2444,36,80.2999,81.4666,1.1667,30.0,SC32_training_day6_clips.csv,2
6,SC32,2,SNr-DTA,t2,SC32_training_day6_clip006_t2_f2445-2495.mp4,SC32_training_day6.avi,2445,2495,51,81.4999,83.1666,1.6667,30.0,SC32_training_day6_clips.csv,2
7,SC32,2,SNr-DTA,t1,SC32_training_day6_clip007_t1_f3999-4039.mp4,SC32_training_day6.avi,3999,4039,41,133.2999,134.6332,1.3333,30.0,SC32_training_day6_clips.csv,2
8,SC32,2,SNr-DTA,t2,SC32_training_day6_clip008_t2_f4040-4140.mp4,SC32_training_day6.avi,4040,4140,101,134.6665,137.9999,3.3333,30.0,SC32_training_day6_clips.csv,2
9,SC32,2,SNr-DTA,t1,SC32_training_day6_clip009_t1_f4668-4708.mp4,SC32_training_day6.avi,4668,4708,41,155.5998,156.9332,1.3333,30.0,SC32_training_day6_clips.csv,2
10,SC32,2,SNr-DTA,t2,SC32_training_day6_clip010_t2_f4709-4779.mp4,SC32_training_day6.avi,4709,4779,71,156.9665,159.2998,2.3333,30.0,SC32_training_day6_clips.csv,2
1,SC32,3,SNr-DTA,t1,SC32_training_day7_clip001_t1_f107-157.mp4,SC32_training_day7.avi,107,157,51,3.5667,5.2333,1.6667,30.0,SC32_training_day7_clips.csv,3
2,SC32,3,SNr-DTA,t2,SC32_training_day7_clip002_t2_f158-248.mp4,SC32_training_day7.avi,158,248,91,5.2667,8.2667,3.0,30.0,SC32_training_day7_clips.csv,3
3,SC32,3,SNr-DTA,t1,SC32_training_day7_clip003_t1_f2786-2846.mp4,SC32_training_day7.avi,2786,2846,61,92.8666,94.8666,2.0,30.0,SC32_training_day7_clips.csv,3
4,SC32,3,SNr-DTA,t2,SC32_training_day7_clip004_t2_f2847-2997.mp4,SC32_training_day7.avi,2847,2997,151,94.8999,99.8999,5.0,30.0,SC32_training_day7_clips.csv,3
5,SC32,3,SNr-DTA,t1,SC32_training_day7_clip005_t1_f5505-5555.mp4,SC32_training_day7.avi,5505,5555,51,183.4998,185.1665,1.6667,30.0,SC32_training_day7_clips.csv,3
6,SC32,3,SNr-DTA,t2,SC32_training_day7_clip006_t2_f5556-5636.mp4,SC32_training_day7.avi,5556,5636,81,185.1998,187.8665,2.6667,30.0,SC32_training_day7_clips.csv,3
7,SC32,3,SNr-DTA,t1,SC32_training_day7_clip007_t1_f6739-6779.mp4,SC32_training_day7.avi,6739,6779,41,224.6331,225.9664,1.3333,30.0,SC32_training_day7_clips.csv,3
8,SC32,3,SNr-DTA,t2,SC32_training_day7_clip008_t2_f6780-6870.mp4,SC32_training_day7.avi,6780,6870,91,225.9998,228.9998,3.0,30.0,SC32_training_day7_clips.csv,3
9,SC32,3,SNr-DTA,t1,SC32_training_day7_clip009_t1_f4672-4712.mp4,SC32_training_day7.avi,4672,4712,41,155.7332,157.0665,1.3333,30.0,SC32_training_day7_clips.csv,3
10,SC32,3,SNr-DTA,t2,SC32_training_day7_clip010_t2_f4713-4843.mp4,SC32_training_day7.avi,4713,4843,131,157.0998,161.4332,4.3333,30.0,SC32_training_day7_clips.csv,3
1,SC32,4,SNr-DTA,t1,SC32_training_day8_clip001_t1_f216-256.mp4,SC32_training_day8.avi,216,256,41,7.2,8.5333,1.3333,30.0,SC32_training_day8_clips.csv,4
2,SC32,4,SNr-DTA,t1,SC32_training_day8_clip002_t1_f796-826.mp4,SC32_training_day8.avi,796,826,31,26.5333,27.5333,1.0,30.0,SC32_training_day8_clips.csv,4
3,SC32,4,SNr-DTA,t2,SC32_training_day8_clip003_t2_f827-927.mp4,SC32_training_day8.avi,827,927,101,27.5666,30.9,3.3333,30.0,SC32_training_day8_clips.csv,4
4,SC32,4,SNr-DTA,t1,SC32_training_day8_clip004_t1_f1398-1448.mp4,SC32_training_day8.avi,1398,1448,51,46.6,48.2666,1.6667,30.0,SC32_training_day8_clips.csv,4
5,SC32,4,SNr-DTA,t2,SC32_training_day8_clip005_t2_f1449-1509.mp4,SC32_training_day8.avi,1449,1509,61,48.3,50.2999,2.0,30.0,SC32_training_day8_clips.csv,4
6,SC32,4,SNr-DTA,t1,SC32_training_day8_clip006_t1_f2614-2654.mp4,SC32_training_day8.avi,2614,2654,41,87.1332,88.4666,1.3333,30.0,SC32_training_day8_clips.csv,4
7,SC32,4,SNr-DTA,t2,SC32_training_day8_clip007_t2_f2655-2725.mp4,SC32_training_day8.avi,2655,2725,71,88.4999,90.8332,2.3333,30.0,SC32_training_day8_clips.csv,4
8,SC32,4,SNr-DTA,t1,SC32_training_day8_clip008_t1_f3817-3857.mp4,SC32_training_day8.avi,3817,3857,41,127.2332,128.5665,1.3333,30.0,SC32_training_day8_clips.csv,4
9,SC32,4,SNr-DTA,t2,SC32_training_day8_clip009_t2_f3858-3928.mp4,SC32_training_day8.avi,3858,3928,71,128.5999,130.9332,2.3333,30.0,SC32_training_day8_clips.csv,4
1,SC32,5,SNr-DTA,t1,SC32_training_day9_clip001_t1_f79-110.mp4,SC32_training_day9.avi,79,110,32,2.6333,3.6667,1.0333,30.0,SC32_training_day9_clips.csv,5
2,SC32,5,SNr-DTA,t2,SC32_training_day9_clip002_t2_f111-219.mp4,SC32_training_day9.avi,111,219,109,3.7,7.3,3.6,30.0,SC32_training_day9_clips.csv,5
3,SC32,5,SNr-DTA,t1,SC32_training_day9_clip003_t1_f1500-1546.mp4,SC32_training_day9.avi,1500,1546,47,49.9999,51.5333,1.5333,30.0,SC32_training_day9_clips.csv,5
4,SC32,5,SNr-DTA,t2,SC32_training_day9_clip004_t2_f1547-1645.mp4,SC32_training_day9.avi,1547,1645,99,51.5666,54.8333,3.2667,30.0,SC32_training_day9_clips.csv,5
5,SC32,5,SNr-DTA,t1,SC32_training_day9_clip005_t1_f2577-2612.mp4,SC32_training_day9.avi,2577,2612,36,85.8999,87.0666,1.1667,30.0,SC32_training_day9_clips.csv,5
6,SC32,5,SNr-DTA,t2,SC32_training_day9_clip006_t2_f2613-2753.mp4,SC32_training_day9.avi,2613,2753,141,87.0999,91.7666,4.6667,30.0,SC32_training_day9_clips.csv,5
7,SC32,5,SNr-DTA,t1,SC32_training_day9_clip007_t1_f3747-3787.mp4,SC32_training_day9.avi,3747,3787,41,124.8999,126.2332,1.3333,30.0,SC32_training_day9_clips.csv,5
8,SC32,5,SNr-DTA,t2,SC32_training_day9_clip008_t2_f3788-3878.mp4,SC32_training_day9.avi,3788,3878,91,126.2665,129.2665,3.0,30.0,SC32_training_day9_clips.csv,5
9,SC32,5,SNr-DTA,t1,SC32_training_day9_clip009_t1_f4975-5005.mp4,SC32_training_day9.avi,4975,5005,31,165.8332,166.8332,1.0,30.0,SC32_training_day9_clips.csv,5
10,SC32,5,SNr-DTA,t2,SC32_training_day9_clip010_t2_f5006-5086.mp4,SC32_training_day9.avi,5006,5086,81,166.8665,169.5332,2.6667,30.0,SC32_training_day9_clips.csv,5
1,SC33,6,Ctrl,t1,SC33_training_day10_clip001_t1_f49-70.mp4,SC33_training_day10.avi,49,70,22,1.6333,2.3333,0.7,30.0,SC33_training_day10_clips.csv,6
2,SC33,6,Ctrl,t2,SC33_training_day10_clip002_t2_f71-121.mp4,SC33_training_day10.avi,71,121,51,2.3667,4.0333,1.6667,30.0,SC33_training_day10_clips.csv,6
3,SC33,6,Ctrl,t1,SC33_training_day10_clip003_t1_f1025-1046.mp4,SC33_training_day10.avi,1025,1046,22,34.1666,34.8666,0.7,30.0,SC33_training_day10_clips.csv,6
4,SC33,6,Ctrl,t2,SC33_training_day10_clip004_t2_f1047-1085.mp4,SC33_training_day10.avi,1047,1085,39,34.9,36.1666,1.2667,30.0,SC33_training_day10_clips.csv,6
5,SC33,6,Ctrl,t1,SC33_training_day10_clip005_t1_f2005-2025.mp4,SC33_training_day10.avi,2005,2025,21,66.8333,67.4999,0.6667,30.0,SC33_training_day10_clips.csv,6
6,SC33,6,Ctrl,t2,SC33_training_day10_clip006_t2_f2026-2066.mp4,SC33_training_day10.avi,2026,2066,41,67.5333,68.8666,1.3333,30.0,SC33_training_day10_clips.csv,6
7,SC33,6,Ctrl,t1,SC33_training_day10_clip007_t1_f2849-2882.mp4,SC33_training_day10.avi,2849,2882,34,94.9666,96.0666,1.1,30.0,SC33_training_day10_clips.csv,6
8,SC33,6,Ctrl,t2,SC33_training_day10_clip008_t2_f2883-2933.mp4,SC33_training_day10.avi,2883,2933,51,96.0999,97.7666,1.6667,30.0,SC33_training_day10_clips.csv,6
9,SC33,6,Ctrl,t1,SC33_training_day10_clip009_t1_f3962-3982.mp4,SC33_training_day10.avi,3962,3982,21,132.0665,132.7332,0.6667,30.0,SC33_training_day10_clips.csv,6
10,SC33,6,Ctrl,t2,SC33_training_day10_clip010_t2_f3983-4023.mp4,SC33_training_day10.avi,3983,4023,41,132.7665,134.0999,1.3333,30.0,SC33_training_day10_clips.csv,6
1,SC33,1,Ctrl,t1,SC33_training_day5_clip001_t1_f85-135.mp4,SC33_training_day5.avi,85,135,51,2.8333,4.5,1.6667,30.0,SC33_training_day5_clips.csv,1
2,SC33,1,Ctrl,t2,SC33_training_day5_clip002_t2_f136-166.mp4,SC33_training_day5.avi,136,166,31,4.5333,5.5333,1.0,30.0,SC33_training_day5_clips.csv,1
3,SC33,1,Ctrl,t1,SC33_training_day5_clip003_t1_f1686-1718.mp4,SC33_training_day5.avi,1686,1718,33,56.1999,57.2666,1.0667,30.0,SC33_training_day5_clips.csv,1
4,SC33,1,Ctrl,t2,SC33_training_day5_clip004_t2_f1719-1759.mp4,SC33_training_day5.avi,1719,1759,41,57.2999,58.6333,1.3333,30.0,SC33_training_day5_clips.csv,1
5,SC33,1,Ctrl,t1,SC33_training_day5_clip005_t1_f4381-4453.mp4,SC33_training_day5.avi,4381,4453,73,146.0332,148.4332,2.4,30.0,SC33_training_day5_clips.csv,1
6,SC33,1,Ctrl,t2,SC33_training_day5_clip006_t2_f4504-4504.mp4,SC33_training_day5.avi,4504,4504,1,150.1332,150.1332,0.0,30.0,SC33_training_day5_clips.csv,1
7,SC33,1,Ctrl,t1,SC33_training_day5_clip007_t1_f6134-6158.mp4,SC33_training_day5.avi,6134,6158,25,204.4665,205.2665,0.8,30.0,SC33_training_day5_clips.csv,1
8,SC33,1,Ctrl,t2,SC33_training_day5_clip008_t2_f6159-6229.mp4,SC33_training_day5.avi,6159,6229,71,205.2998,207.6331,2.3333,30.0,SC33_training_day5_clips.csv,1
9,SC33,1,Ctrl,t1,SC33_training_day5_clip009_t1_f7887-7917.mp4,SC33_training_day5.avi,7887,7917,31,262.8997,263.8997,1.0,30.0,SC33_training_day5_clips.csv,1
10,SC33,1,Ctrl,t2,SC33_training_day5_clip010_t2_f7918-7942.mp4,SC33_training_day5.avi,7918,7942,25,263.9331,264.7331,0.8,30.0,SC33_training_day5_clips.csv,1
1,SC33,2,Ctrl,t1,SC33_training_day6_clip001_t1_f73-115.mp4,SC33_training_day6.avi,73,115,43,2.4333,3.8333,1.4,30.0,SC33_training_day6_clips.csv,2
2,SC33,2,Ctrl,t2,SC33_training_day6_clip002_t2_f116-159.mp4,SC33_training_day6.avi,116,159,44,3.8667,5.3,1.4333,30.0,SC33_training_day6_clips.csv,2
3,SC33,2,Ctrl,t1,SC33_training_day6_clip003_t1_f1358-1420.mp4,SC33_training_day6.avi,1358,1420,63,45.2666,47.3333,2.0667,30.0,SC33_training_day6_clips.csv,2
4,SC33,2,Ctrl,t2,SC33_training_day6_clip004_t2_f1421-1461.mp4,SC33_training_day6.avi,1421,1461,41,47.3666,48.7,1.3333,30.0,SC33_training_day6_clips.csv,2
5,SC33,2,Ctrl,t1,SC33_training_day6_clip005_t1_f1816-1856.mp4,SC33_training_day6.avi,1816,1856,41,60.5333,61.8666,1.3333,30.0,SC33_training_day6_clips.csv,2
6,SC33,2,Ctrl,t2,SC33_training_day6_clip006_t2_f1857-1907.mp4,SC33_training_day6.avi,1857,1907,51,61.8999,63.5666,1.6667,30.0,SC33_training_day6_clips.csv,2
7,SC33,2,Ctrl,t1,SC33_training_day6_clip007_t1_f2486-2511.mp4,SC33_training_day6.avi,2486,2511,26,82.8666,83.6999,0.8333,30.0,SC33_training_day6_clips.csv,2
8,SC33,2,Ctrl,t2,SC33_training_day6_clip008_t2_f2512-2532.mp4,SC33_training_day6.avi,2512,2532,21,83.7332,84.3999,0.6667,30.0,SC33_training_day6_clips.csv,2
9,SC33,2,Ctrl,t1,SC33_training_day6_clip009_t1_f3061-3101.mp4,SC33_training_day6.avi,3061,3101,41,102.0332,103.3666,1.3333,30.0,SC33_training_day6_clips.csv,2
10,SC33,2,Ctrl,t2,SC33_training_day6_clip010_t2_f3102-3122.mp4,SC33_training_day6.avi,3102,3122,21,103.3999,104.0666,0.6667,30.0,SC33_training_day6_clips.csv,2
1,SC33,3,Ctrl,t1,SC33_training_day7_clip001_t1_f95-135.mp4,SC33_training_day7.avi,95,135,41,3.1667,4.5,1.3333,30.0,SC33_training_day7_clips.csv,3
2,SC33,3,Ctrl,t2,SC33_training_day7_clip002_t2_f136-226.mp4,SC33_training_day7.avi,136,226,91,4.5333,7.5333,3.0,30.0,SC33_training_day7_clips.csv,3
3,SC33,3,Ctrl,t1,SC33_training_day7_clip003_t1_f1351-1381.mp4,SC33_training_day7.avi,1351,1381,31,45.0333,46.0333,1.0,30.0,SC33_training_day7_clips.csv,3
4,SC33,3,Ctrl,t2,SC33_training_day7_clip004_t2_f1382-1462.mp4,SC33_training_day7.avi,1382,1462,81,46.0666,48.7333,2.6667,30.0,SC33_training_day7_clips.csv,3
5,SC33,3,Ctrl,t1,SC33_training_day7_clip005_t1_f2110-2140.mp4,SC33_training_day7.avi,2110,2140,31,70.3333,71.3333,1.0,30.0,SC33_training_day7_clips.csv,3
6,SC33,3,Ctrl,t2,SC33_training_day7_clip006_t2_f2141-2165.mp4,SC33_training_day7.avi,2141,2165,25,71.3666,72.1666,0.8,30.0,SC33_training_day7_clips.csv,3
7,SC33,3,Ctrl,t1,SC33_training_day7_clip007_t1_f3036-3056.mp4,SC33_training_day7.avi,3036,3056,21,101.1999,101.8666,0.6667,30.0,SC33_training_day7_clips.csv,3
8,SC33,3,Ctrl,t2,SC33_training_day7_clip008_t2_f3057-3079.mp4,SC33_training_day7.avi,3057,3079,23,101.8999,102.6332,0.7333,30.0,SC33_training_day7_clips.csv,3
9,SC33,3,Ctrl,t1,SC33_training_day7_clip009_t1_f3986-4016.mp4,SC33_training_day7.avi,3986,4016,31,132.8665,133.8665,1.0,30.0,SC33_training_day7_clips.csv,3
10,SC33,3,Ctrl,t2,SC33_training_day7_clip010_t2_f4017-4040.mp4,SC33_training_day7.avi,4017,4040,24,133.8999,134.6665,0.7667,30.0,SC33_training_day7_clips.csv,3
1,SC33,4,Ctrl,t1,SC33_training_day8_clip001_t1_f46-69.mp4,SC33_training_day8.avi,46,69,24,1.5333,2.3,0.7667,30.0,SC33_training_day8_clips.csv,4
2,SC33,4,Ctrl,t1,SC33_training_day8_clip002_t1_f1004-1030.mp4,SC33_training_day8.avi,1004,1030,27,33.4666,34.3333,0.8667,30.0,SC33_training_day8_clips.csv,4
3,SC33,4,Ctrl,t2,SC33_training_day8_clip003_t2_f1031-1081.mp4,SC33_training_day8.avi,1031,1081,51,34.3666,36.0333,1.6667,30.0,SC33_training_day8_clips.csv,4
4,SC33,4,Ctrl,t1,SC33_training_day8_clip004_t1_f2411-2443.mp4,SC33_training_day8.avi,2411,2443,33,80.3666,81.4333,1.0667,30.0,SC33_training_day8_clips.csv,4
5,SC33,4,Ctrl,t1,SC33_training_day8_clip005_t1_f2862-2883.mp4,SC33_training_day8.avi,2862,2883,22,95.3999,96.0999,0.7,30.0,SC33_training_day8_clips.csv,4
6,SC33,4,Ctrl,t1,SC33_training_day8_clip006_t1_f2884-2954.mp4,SC33_training_day8.avi,2884,2954,71,96.1332,98.4666,2.3333,30.0,SC33_training_day8_clips.csv,4
7,SC33,4,Ctrl,t1,SC33_training_day8_clip007_t1_f3639-3662.mp4,SC33_training_day8.avi,3639,3662,24,121.2999,122.0665,0.7667,30.0,SC33_training_day8_clips.csv,4
8,SC33,4,Ctrl,t2,SC33_training_day8_clip008_t2_f3663-3703.mp4,SC33_training_day8.avi,3663,3703,41,122.0999,123.4332,1.3333,30.0,SC33_training_day8_clips.csv,4
1,SC33,5,Ctrl,t1,SC33_training_day9_clip001_t1_f45-65.mp4,SC33_training_day9.avi,45,65,21,1.5,2.1667,0.6667,30.0,SC33_training_day9_clips.csv,5
2,SC33,5,Ctrl,t2,SC33_training_day9_clip002_t2_f65-115.mp4,SC33_training_day9.avi,65,115,51,2.1667,3.8333,1.6667,30.0,SC33_training_day9_clips.csv,5
3,SC33,5,Ctrl,t1,SC33_training_day9_clip003_t1_f1139-1161.mp4,SC33_training_day9.avi,1139,1161,23,37.9666,38.7,0.7333,30.0,SC33_training_day9_clips.csv,5
4,SC33,5,Ctrl,t2,SC33_training_day9_clip004_t2_f1162-1215.mp4,SC33_training_day9.avi,1162,1215,54,38.7333,40.5,1.7667,30.0,SC33_training_day9_clips.csv,5
5,SC33,5,Ctrl,t1,SC33_training_day9_clip005_t1_f2184-2205.mp4,SC33_training_day9.avi,2184,2205,22,72.7999,73.4999,0.7,30.0,SC33_training_day9_clips.csv,5
6,SC33,5,Ctrl,t2,SC33_training_day9_clip006_t2_f2206-2256.mp4,SC33_training_day9.avi,2206,2256,51,73.5333,75.1999,1.6667,30.0,SC33_training_day9_clips.csv,5
7,SC33,5,Ctrl,t1,SC33_training_day9_clip007_t1_f2708-2742.mp4,SC33_training_day9.avi,2708,2742,35,90.2666,91.3999,1.1333,30.0,SC33_training_day9_clips.csv,5
8,SC33,5,Ctrl,t2,SC33_training_day9_clip008_t2_f2743-2793.mp4,SC33_training_day9.avi,2743,2793,51,91.4332,93.0999,1.6667,30.0,SC33_training_day9_clips.csv,5
9,SC33,5,Ctrl,t2,SC33_training_day9_clip009_t2_f3686-3716.mp4,SC33_training_day9.avi,3686,3716,31,122.8665,123.8665,1.0,30.0,SC33_training_day9_clips.csv,5
10,SC33,5,Ctrl,t2,SC33_training_day9_clip010_t2_f3717-3777.mp4,SC33_training_day9.avi,3717,3777,61,123.8999,125.8999,2.0,30.0,SC33_training_day9_clips.csv,5
1,SC34,6,Ctrl,t1,SC34_training_day10_clip001_t1_f61-79.mp4,SC34_training_day10.avi,61,79,19,2.0333,2.6333,0.6,30.0,SC34_training_day10_clips.csv,6
2,SC34,6,Ctrl,t2,SC34_training_day10_clip002_t2_f80-130.mp4,SC34_training_day10.avi,80,130,51,2.6667,4.3333,1.6667,30.0,SC34_training_day10_clips.csv,6
3,SC34,6,Ctrl,t1,SC34_training_day10_clip003_t1_f1042-1062.mp4,SC34_training_day10.avi,1042,1062,21,34.7333,35.4,0.6667,30.0,SC34_training_day10_clips.csv,6
4,SC34,6,Ctrl,t2,SC34_training_day10_clip004_t2_f1063-1113.mp4,SC34_training_day10.avi,1063,1113,51,35.4333,37.1,1.6667,30.0,SC34_training_day10_clips.csv,6
5,SC34,6,Ctrl,t1,SC34_training_day10_clip005_t1_f1799-1821.mp4,SC34_training_day10.avi,1799,1821,23,59.9666,60.6999,0.7333,30.0,SC34_training_day10_clips.csv,6
6,SC34,6,Ctrl,t2,SC34_training_day10_clip006_t2_f1822-1892.mp4,SC34_training_day10.avi,1822,1892,71,60.7333,63.0666,2.3333,30.0,SC34_training_day10_clips.csv,6
7,SC34,6,Ctrl,t1,SC34_training_day10_clip007_t1_f2801-2824.mp4,SC34_training_day10.avi,2801,2824,24,93.3666,94.1332,0.7667,30.0,SC34_training_day10_clips.csv,6
8,SC34,6,Ctrl,t2,SC34_training_day10_clip008_t2_f2825-2884.mp4,SC34_training_day10.avi,2825,2884,60,94.1666,96.1332,1.9667,30.0,SC34_training_day10_clips.csv,6
9,SC34,6,Ctrl,t1,SC34_training_day10_clip009_t1_f3617-3641.mp4,SC34_training_day10.avi,3617,3641,25,120.5665,121.3665,0.8,30.0,SC34_training_day10_clips.csv,6
10,SC34,6,Ctrl,t2,SC34_training_day10_clip010_t2_f3642-3689.mp4,SC34_training_day10.avi,3642,3689,48,121.3999,122.9665,1.5667,30.0,SC34_training_day10_clips.csv,6
1,SC34,1,Ctrl,t1,SC34_training_day5_clip001_t1_f130-180.mp4,SC34_training_day5.avi,130,180,51,4.3333,6.0,1.6667,30.0,SC34_training_day5_clips.csv,1
2,SC34,1,Ctrl,t2,SC34_training_day5_clip002_t2_f181-261.mp4,SC34_training_day5.avi,181,261,81,6.0333,8.7,2.6667,30.0,SC34_training_day5_clips.csv,1
3,SC34,1,Ctrl,t1,SC34_training_day5_clip003_t1_f1081-1119.mp4,SC34_training_day5.avi,1081,1119,39,36.0333,37.3,1.2667,30.0,SC34_training_day5_clips.csv,1
4,SC34,1,Ctrl,t2,SC34_training_day5_clip004_t2_f1120-1180.mp4,SC34_training_day5.avi,1120,1180,61,37.3333,39.3333,2.0,30.0,SC34_training_day5_clips.csv,1
5,SC34,1,Ctrl,t1,SC34_training_day5_clip005_t1_f2352-2385.mp4,SC34_training_day5.avi,2352,2385,34,78.3999,79.4999,1.1,30.0,SC34_training_day5_clips.csv,1
6,SC34,1,Ctrl,t2,SC34_training_day5_clip006_t2_f2387-2437.mp4,SC34_training_day5.avi,2387,2437,51,79.5666,81.2333,1.6667,30.0,SC34_training_day5_clips.csv,1
7,SC34,1,Ctrl,t1,SC34_training_day5_clip007_t1_f3733-3756.mp4,SC34_training_day5.avi,3733,3756,24,124.4332,125.1999,0.7667,30.0,SC34_training_day5_clips.csv,1
8,SC34,1,Ctrl,t2,SC34_training_day5_clip008_t2_f3757-3797.mp4,SC34_training_day5.avi,3757,3797,41,125.2332,126.5665,1.3333,30.0,SC34_training_day5_clips.csv,1
9,SC34,1,Ctrl,t1,SC34_training_day5_clip009_t1_f4865-4895.mp4,SC34_training_day5.avi,4865,4895,31,162.1665,163.1665,1.0,30.0,SC34_training_day5_clips.csv,1
10,SC34,1,Ctrl,t2,SC34_training_day5_clip010_t2_f4896-4936.mp4,SC34_training_day5.avi,4896,4936,41,163.1998,164.5332,1.3333,30.0,SC34_training_day5_clips.csv,1
1,SC34,2,Ctrl,t1,SC34_training_day6_clip001_t1_f102-150.mp4,SC34_training_day6.avi,102,150,49,3.4,5.0,1.6,30.0,SC34_training_day6_clips.csv,2
2,SC34,2,Ctrl,t2,SC34_training_day6_clip002_t2_f151-261.mp4,SC34_training_day6.avi,151,261,111,5.0333,8.7,3.6667,30.0,SC34_training_day6_clips.csv,2
3,SC34,2,Ctrl,t1,SC34_training_day6_clip003_t1_f1074-1114.mp4,SC34_training_day6.avi,1074,1114,41,35.8,37.1333,1.3333,30.0,SC34_training_day6_clips.csv,2
4,SC34,2,Ctrl,t2,SC34_training_day6_clip004_t2_f1115-1175.mp4,SC34_training_day6.avi,1115,1175,61,37.1666,39.1666,2.0,30.0,SC34_training_day6_clips.csv,2
5,SC34,2,Ctrl,t1,SC34_training_day6_clip005_t1_f1596-1638.mp4,SC34_training_day6.avi,1596,1638,43,53.1999,54.5999,1.4,30.0,SC34_training_day6_clips.csv,2
6,SC34,2,Ctrl,t2,SC34_training_day6_clip006_t2_f1639-1697.mp4,SC34_training_day6.avi,1639,1697,59,54.6333,56.5666,1.9333,30.0,SC34_training_day6_clips.csv,2
7,SC34,2,Ctrl,t1,SC34_training_day6_clip007_t1_f2517-2554.mp4,SC34_training_day6.avi,2517,2554,38,83.8999,85.1332,1.2333,30.0,SC34_training_day6_clips.csv,2
