clip_index,ID,Day,Group,time_point,clip_filename,source_video,start_frame,stop_frame,n_frames,start_time_s,stop_time_s,duration_s,fps,source_csv,x_split
9,SC12,5,SNr-DTA,t1,SC12_training_day9_clip009_t1_f3893-3923.mp4,SC12_training_day9.avi,3893,3923,31.0,129.7665,130.7665,1.0,30.0,SC12_training_day9_clips.csv,5
10,SC12,5,SNr-DTA,t2,SC12_training_day9_clip010_t2_f3924-3954.mp4,SC12_training_day9.avi,3924,3954,31.0,130.7999,131.7999,1.0,30.0,SC12_training_day9_clips.csv,5
1,SC13,6,Ctrl,t1,SC13_training_day10_clip001_t1_f82-172.mp4,SC13_training_day10.avi,82,172,91.0,2.7333,5.7333,3.0,30.0,SC13_training_day10_clips.csv,6
2,SC13,6,Ctrl,t2,SC13_training_day10_clip002_t2_f173-313.mp4,SC13_training_day10.avi,173,313,141.0,5.7667,10.4333,4.6667,30.0,SC13_training_day10_clips.csv,6
3,SC13,6,Ctrl,t1,SC13_training_day10_clip003_t1_f734-768.mp4,SC13_training_day10.avi,734,768,35.0,24.4666,25.6,1.1333,30.0,SC13_training_day10_clips.csv,6
4,SC13,6,Ctrl,t2,SC13_training_day10_clip004_t2_f769-859.mp4,SC13_training_day10.avi,769,859,91.0,25.6333,28.6333,3.0,30.0,SC13_training_day10_clips.csv,6
5,SC13,6,Ctrl,t1,SC13_training_day10_clip005_t1_f6424-6454.mp4,SC13_training_day10.avi,6424,6454,31.0,214.1331,215.1331,1.0,30.0,SC13_training_day10_clips.csv,6
6,SC13,6,Ctrl,t2,SC13_training_day10_clip006_t2_f6455-6505.mp4,SC13_training_day10.avi,6455,6505,51.0,215.1665,216.8331,1.6667,30.0,SC13_training_day10_clips.csv,6
7,SC13,6,Ctrl,t1,SC13_training_day10_clip007_t1_f6956-6985.mp4,SC13_training_day10.avi,6956,6985,30.0,231.8664,232.8331,0.9667,30.0,SC13_training_day10_clips.csv,6
8,SC13,6,Ctrl,t2,SC13_training_day10_clip008_t2_f6986-7056.mp4,SC13_training_day10.avi,6986,7056,71.0,232.8664,235.1998,2.3333,30.0,SC13_training_day10_clips.csv,6
9,SC13,6,Ctrl,t1,SC13_training_day10_clip009_t1_f7716-7736.mp4,SC13_training_day10.avi,7716,7736,21.0,257.1997,257.8664,0.6667,30.0,SC13_training_day10_clips.csv,6
10,SC13,6,Ctrl,t2,SC13_training_day10_clip010_t2_f7737-7777.mp4,SC13_training_day10.avi,7737,7777,41.0,257.8997,259.2331,1.3333,30.0,SC13_training_day10_clips.csv,6
1,SC13,1,Ctrl,t1,SC13_training_day5_fixed_clip001_t1_f250-366.mp4,SC13_training_day5_fixed.avi,250,366,117.0,8.3333,12.2,3.8667,30.0,SC13_training_day5_fixed_clips.csv,1
2,SC13,1,Ctrl,t2,SC13_training_day5_fixed_clip002_t2_f367-496.mp4,SC13_training_day5_fixed.avi,367,496,130.0,12.2333,16.5333,4.3,30.0,SC13_training_day5_fixed_clips.csv,1
3,SC13,1,Ctrl,t1,SC13_training_day5_fixed_clip003_t1_f3810-3844.mp4,SC13_training_day5_fixed.avi,3810,3844,35.0,126.9999,128.1332,1.1333,30.0,SC13_training_day5_fixed_clips.csv,1
4,SC13,1,Ctrl,t1,SC13_training_day5_fixed_clip004_t1_f5395-5435.mp4,SC13_training_day5_fixed.avi,5395,5435,41.0,179.8332,181.1665,1.3333,30.0,SC13_training_day5_fixed_clips.csv,1
5,SC13,1,Ctrl,t2,SC13_training_day5_fixed_clip005_t2_f5441-5651.mp4,SC13_training_day5_fixed.avi,5441,5651,211.0,181.3665,188.3665,7.0,30.0,SC13_training_day5_fixed_clips.csv,1
6,SC13,1,Ctrl,t1,SC13_training_day5_fixed_clip006_t1_f6521-6561.mp4,SC13_training_day5_fixed.avi,6521,6561,41.0,217.3664,218.6998,1.3333,30.0,SC13_training_day5_fixed_clips.csv,1
7,SC13,1,Ctrl,t2,SC13_training_day5_fixed_clip007_t2_f6562-6672.mp4,SC13_training_day5_fixed.avi,6562,6672,111.0,218.7331,222.3998,3.6667,30.0,SC13_training_day5_fixed_clips.csv,1
8,SC13,1,Ctrl,t1,SC13_training_day5_fixed_clip008_t1_f8221-8251.mp4,SC13_training_day5_fixed.avi,8221,8251,31.0,274.0331,275.0331,1.0,30.0,SC13_training_day5_fixed_clips.csv,1
9,SC13,1,Ctrl,t2,SC13_training_day5_fixed_clip009_t2_f8252-8332.mp4,SC13_training_day5_fixed.avi,8252,8332,81.0,275.0664,277.7331,2.6667,30.0,SC13_training_day5_fixed_clips.csv,1
1,SC13,2,Ctrl,t1,SC13_training_day6_fixed_clip001_t1_f70-170.mp4,SC13_training_day6_fixed.avi,70,170,101.0,2.3333,5.6667,3.3333,30.0,SC13_training_day6_fixed_clips.csv,2
2,SC13,2,Ctrl,t1,SC13_training_day6_fixed_clip002_t1_f1256-1296.mp4,SC13_training_day6_fixed.avi,1256,1296,41.0,41.8666,43.2,1.3333,30.0,SC13_training_day6_fixed_clips.csv,2
3,SC13,2,Ctrl,t2,SC13_training_day6_fixed_clip003_t2_f1297-1397.mp4,SC13_training_day6_fixed.avi,1297,1397,101.0,43.2333,46.5666,3.3333,30.0,SC13_training_day6_fixed_clips.csv,2
4,SC13,2,Ctrl,t1,SC13_training_day6_fixed_clip004_t1_f2196-2237.mp4,SC13_training_day6_fixed.avi,2196,2237,42.0,73.1999,74.5666,1.3667,30.0,SC13_training_day6_fixed_clips.csv,2
5,SC13,2,Ctrl,t2,SC13_training_day6_fixed_clip005_t2_f2238-2328.mp4,SC13_training_day6_fixed.avi,2238,2328,91.0,74.5999,77.5999,3.0,30.0,SC13_training_day6_fixed_clips.csv,2
6,SC13,2,Ctrl,t1,SC13_training_day6_fixed_clip006_t1_f2801-2861.mp4,SC13_training_day6_fixed.avi,2801,2861,61.0,93.3666,95.3666,2.0,30.0,SC13_training_day6_fixed_clips.csv,2
7,SC13,2,Ctrl,t2,SC13_training_day6_fixed_clip007_t2_f2862-2942.mp4,SC13_training_day6_fixed.avi,2862,2942,81.0,95.3999,98.0666,2.6667,30.0,SC13_training_day6_fixed_clips.csv,2
8,SC13,2,Ctrl,t1,SC13_training_day6_fixed_clip008_t1_f3680-3740.mp4,SC13_training_day6_fixed.avi,3680,3740,61.0,122.6665,124.6665,2.0,30.0,SC13_training_day6_fixed_clips.csv,2
9,SC13,2,Ctrl,t2,SC13_training_day6_fixed_clip009_t2_f3741-3821.mp4,SC13_training_day6_fixed.avi,3741,3821,81.0,124.6999,127.3665,2.6667,30.0,SC13_training_day6_fixed_clips.csv,2
1,SC13,3,Ctrl,t1,SC13_training_day7_fixed_clip001_t1_f70-150.mp4,SC13_training_day7_fixed.avi,70,150,81.0,2.3333,5.0,2.6667,30.0,SC13_training_day7_fixed_clips.csv,3
2,SC13,3,Ctrl,t2,SC13_training_day7_fixed_clip002_t2_f151-281.mp4,SC13_training_day7_fixed.avi,151,281,131.0,5.0333,9.3667,4.3333,30.0,SC13_training_day7_fixed_clips.csv,3
3,SC13,3,Ctrl,t1,SC13_training_day7_fixed_clip003_t1_f849-892.mp4,SC13_training_day7_fixed.avi,849,892,44.0,28.3,29.7333,1.4333,30.0,SC13_training_day7_fixed_clips.csv,3
4,SC13,3,Ctrl,t2,SC13_training_day7_fixed_clip004_t2_f893-993.mp4,SC13_training_day7_fixed.avi,893,993,101.0,29.7666,33.1,3.3333,30.0,SC13_training_day7_fixed_clips.csv,3
5,SC13,3,Ctrl,t1,SC13_training_day7_fixed_clip005_t1_f1431-1470.mp4,SC13_training_day7_fixed.avi,1431,1470,40.0,47.7,49.0,1.3,30.0,SC13_training_day7_fixed_clips.csv,3
6,SC13,3,Ctrl,t2,SC13_training_day7_fixed_clip006_t2_f1471-1561.mp4,SC13_training_day7_fixed.avi,1471,1561,91.0,49.0333,52.0333,3.0,30.0,SC13_training_day7_fixed_clips.csv,3
7,SC13,3,Ctrl,t1,SC13_training_day7_fixed_clip007_t1_f2981-3011.mp4,SC13_training_day7_fixed.avi,2981,3011,31.0,99.3666,100.3666,1.0,30.0,SC13_training_day7_fixed_clips.csv,3
8,SC13,3,Ctrl,t2,SC13_training_day7_fixed_clip008_t2_f3012-3092.mp4,SC13_training_day7_fixed.avi,3012,3092,81.0,100.3999,103.0666,2.6667,30.0,SC13_training_day7_fixed_clips.csv,3
9,SC13,3,Ctrl,t1,SC13_training_day7_fixed_clip009_t1_f3932-3972.mp4,SC13_training_day7_fixed.avi,3932,3972,41.0,131.0665,132.3999,1.3333,30.0,SC13_training_day7_fixed_clips.csv,3
10,SC13,3,Ctrl,t2,SC13_training_day7_fixed_clip010_t2_f3973-4053.mp4,SC13_training_day7_fixed.avi,3973,4053,81.0,132.4332,135.0999,2.6667,30.0,SC13_training_day7_fixed_clips.csv,3
1,SC13,4,Ctrl,t1,SC13_training_day8_fixed_clip001_t1_f70-170.mp4,SC13_training_day8_fixed.avi,70,170,101.0,2.3333,5.6667,3.3333,30.0,SC13_training_day8_fixed_clips.csv,4
2,SC13,4,Ctrl,t2,SC13_training_day8_fixed_clip002_t2_f171-321.mp4,SC13_training_day8_fixed.avi,171,321,151.0,5.7,10.7,5.0,30.0,SC13_training_day8_fixed_clips.csv,4
3,SC13,4,Ctrl,t1,SC13_training_day8_fixed_clip003_t1_f1218-1258.mp4,SC13_training_day8_fixed.avi,1218,1258,41.0,40.6,41.9333,1.3333,30.0,SC13_training_day8_fixed_clips.csv,4
4,SC13,4,Ctrl,t1,SC13_training_day8_fixed_clip004_t1_f2178-2218.mp4,SC13_training_day8_fixed.avi,2178,2218,41.0,72.5999,73.9333,1.3333,30.0,SC13_training_day8_fixed_clips.csv,4
5,SC13,4,Ctrl,t2,SC13_training_day8_fixed_clip005_t2_f2219-2299.mp4,SC13_training_day8_fixed.avi,2219,2299,81.0,73.9666,76.6333,2.6667,30.0,SC13_training_day8_fixed_clips.csv,4
6,SC13,4,Ctrl,t1,SC13_training_day8_fixed_clip006_t1_f3232-3302.mp4,SC13_training_day8_fixed.avi,3232,3302,71.0,107.7332,110.0666,2.3333,30.0,SC13_training_day8_fixed_clips.csv,4
7,SC13,4,Ctrl,t2,SC13_training_day8_fixed_clip007_t2_f3303-3383.mp4,SC13_training_day8_fixed.avi,3303,3383,81.0,110.0999,112.7666,2.6667,30.0,SC13_training_day8_fixed_clips.csv,4
1,SC13,5,Ctrl,t1,SC13_training_day9_clip001_t1_f71-171.mp4,SC13_training_day9.avi,71,171,101.0,2.3667,5.7,3.3333,30.0,SC13_training_day9_clips.csv,5
2,SC13,5,Ctrl,t2,SC13_training_day9_clip002_t2_f172-292.mp4,SC13_training_day9.avi,172,292,121.0,5.7333,9.7333,4.0,30.0,SC13_training_day9_clips.csv,5
3,SC13,5,Ctrl,t1,SC13_training_day9_clip003_t1_f1025-1065.mp4,SC13_training_day9.avi,1025,1065,41.0,34.1666,35.5,1.3333,30.0,SC13_training_day9_clips.csv,5
4,SC13,5,Ctrl,t2,SC13_training_day9_clip004_t2_f1066-1213.mp4,SC13_training_day9.avi,1066,1213,148.0,35.5333,40.4333,4.9,30.0,SC13_training_day9_clips.csv,5
5,SC13,5,Ctrl,t1,SC13_training_day9_clip005_t1_f2091-2199.mp4,SC13_training_day9.avi,2091,2199,109.0,69.6999,73.2999,3.6,30.0,SC13_training_day9_clips.csv,5
6,SC13,5,Ctrl,t2,SC13_training_day9_clip006_t2_f2200-2247.mp4,SC13_training_day9.avi,2200,2247,48.0,73.3333,74.8999,1.5667,30.0,SC13_training_day9_clips.csv,5
7,SC13,5,Ctrl,t1,SC13_training_day9_clip007_t1_f2708-2745.mp4,SC13_training_day9.avi,2708,2745,38.0,90.2666,91.4999,1.2333,30.0,SC13_training_day9_clips.csv,5
8,SC13,5,Ctrl,t2,SC13_training_day9_clip008_t2_f2746-2794.mp4,SC13_training_day9.avi,2746,2794,49.0,91.5332,93.1332,1.6,30.0,SC13_training_day9_clips.csv,5
9,SC13,5,Ctrl,t1,SC13_training_day9_clip009_t1_f3391-3429.mp4,SC13_training_day9.avi,3391,3429,39.0,113.0332,114.2999,1.2667,30.0,SC13_training_day9_clips.csv,5
10,SC13,5,Ctrl,t2,SC13_training_day9_clip010_t2_f3430-3590.mp4,SC13_training_day9.avi,3430,3590,161.0,114.3332,119.6665,5.3333,30.0,SC13_training_day9_clips.csv,5
1,SC14,6,Ctrl,t1,SC14_training_day10_clip001_t1_f123-165.mp4,SC14_training_day10.avi,123,165,43.0,4.1,5.5,1.4,30.0,SC14_training_day10_clips.csv,6
2,SC14,6,Ctrl,t2,SC14_training_day10_clip002_t2_f166-235.mp4,SC14_training_day10.avi,166,235,70.0,5.5333,7.8333,2.3,30.0,SC14_training_day10_clips.csv,6
3,SC14,6,Ctrl,t1,SC14_training_day10_clip003_t1_f1772-1793.mp4,SC14_training_day10.avi,1772,1793,22.0,59.0666,59.7666,0.7,30.0,SC14_training_day10_clips.csv,6
4,SC14,6,Ctrl,t2,SC14_training_day10_clip004_t2_f1794-1828.mp4,SC14_training_day10.avi,1794,1828,35.0,59.7999,60.9333,1.1333,30.0,SC14_training_day10_clips.csv,6
5,SC14,6,Ctrl,t1,SC14_training_day10_clip005_t1_f3150-3177.mp4,SC14_training_day10.avi,3150,3177,28.0,104.9999,105.8999,0.9,30.0,SC14_training_day10_clips.csv,6
6,SC14,6,Ctrl,t2,SC14_training_day10_clip006_t2_f3178-3236.mp4,SC14_training_day10.avi,3178,3236,59.0,105.9332,107.8666,1.9333,30.0,SC14_training_day10_clips.csv,6
7,SC14,6,Ctrl,t1,SC14_training_day10_clip007_t1_f4558-4583.mp4,SC14_training_day10.avi,4558,4583,26.0,151.9332,152.7665,0.8333,30.0,SC14_training_day10_clips.csv,6
8,SC14,6,Ctrl,t2,SC14_training_day10_clip008_t2_f4584-4636.mp4,SC14_training_day10.avi,4584,4636,53.0,152.7998,154.5332,1.7333,30.0,SC14_training_day10_clips.csv,6
9,SC14,6,Ctrl,t1,SC14_training_day10_clip009_t1_f5135-5167.mp4,SC14_training_day10.avi,5135,5167,33.0,171.1665,172.2332,1.0667,30.0,SC14_training_day10_clips.csv,6
10,SC14,6,Ctrl,t2,SC14_training_day10_clip010_t2_f5168-5218.mp4,SC14_training_day10.avi,5168,5218,51.0,172.2665,173.9332,1.6667,30.0,SC14_training_day10_clips.csv,6
1,SC14,1,Ctrl,t1,SC14_training_day5_fixed_clip001_t1_f140-220.mp4,SC14_training_day5_fixed.avi,140,220,81.0,4.6667,7.3333,2.6667,30.0,SC14_training_day5_fixed_clips.csv,1
2,SC14,1,Ctrl,t2,SC14_training_day5_fixed_clip002_t2_f221-321.mp4,SC14_training_day5_fixed.avi,221,321,101.0,7.3667,10.7,3.3333,30.0,SC14_training_day5_fixed_clips.csv,1
3,SC14,1,Ctrl,t1,SC14_training_day5_fixed_clip003_t1_f2740-2770.mp4,SC14_training_day5_fixed.avi,2740,2770,31.0,91.3332,92.3332,1.0,30.0,SC14_training_day5_fixed_clips.csv,1
4,SC14,1,Ctrl,t2,SC14_training_day5_fixed_clip004_t2_f2771-2831.mp4,SC14_training_day5_fixed.avi,2771,2831,61.0,92.3666,94.3666,2.0,30.0,SC14_training_day5_fixed_clips.csv,1
5,SC14,1,Ctrl,t1,SC14_training_day5_fixed_clip005_t1_f4642-4672.mp4,SC14_training_day5_fixed.avi,4642,4672,31.0,154.7332,155.7332,1.0,30.0,SC14_training_day5_fixed_clips.csv,1
6,SC14,1,Ctrl,t2,SC14_training_day5_fixed_clip006_t2_f4673-4703.mp4,SC14_training_day5_fixed.avi,4673,4703,31.0,155.7665,156.7665,1.0,30.0,SC14_training_day5_fixed_clips.csv,1
7,SC14,1,Ctrl,t1,SC14_training_day5_fixed_clip007_t1_f14216-14248.mp4,SC14_training_day5_fixed.avi,14216,14248,33.0,473.8662,474.9329,1.0667,30.0,SC14_training_day5_fixed_clips.csv,1
8,SC14,1,Ctrl,t2,SC14_training_day5_fixed_clip008_t2_f14249-14289.mp4,SC14_training_day5_fixed.avi,14249,14289,41.0,474.9662,476.2995,1.3333,30.0,SC14_training_day5_fixed_clips.csv,1
9,SC14,1,Ctrl,t1,SC14_training_day5_fixed_clip009_t1_f16562-16592.mp4,SC14_training_day5_fixed.avi,16562,16592,31.0,552.0661,553.0661,1.0,30.0,SC14_training_day5_fixed_clips.csv,1
10,SC14,1,Ctrl,t2,SC14_training_day5_fixed_clip010_t2_f16593-16633.mp4,SC14_training_day5_fixed.avi,16593,16633,41.0,553.0994,554.4328,1.3333,30.0,SC14_training_day5_fixed_clips.csv,1
1,SC14,2,Ctrl,t1,SC14_training_day6_fixed_clip001_t1_f30-240.mp4,SC14_training_day6_fixed.avi,90,222132,3.0,7.4,4.4,30.0,,SC14_training_day6_fixed_clips.csv,2
2,SC14,2,Ctrl,t2,SC14_training_day6_fixed_clip002_t2_f241-351.mp4,SC14_training_day6_fixed.avi,241,351,111.0,8.0333,11.7,3.6667,30.0,SC14_training_day6_fixed_clips.csv,2
3,SC14,2,Ctrl,t1,SC14_training_day6_fixed_clip003_t1_f900-963.mp4,SC14_training_day6_fixed.avi,900,963,64.0,30.0,32.1,2.1,30.0,SC14_training_day6_fixed_clips.csv,2
4,SC14,2,Ctrl,t2,SC14_training_day6_fixed_clip004_t2_f964-1004.mp4,SC14_training_day6_fixed.avi,964,1004,41.0,32.1333,33.4666,1.3333,30.0,SC14_training_day6_fixed_clips.csv,2
5,SC14,2,Ctrl,t1,SC14_training_day6_fixed_clip005_t1_f2318-2358.mp4,SC14_training_day6_fixed.avi,2318,2358,41.0,77.2666,78.5999,1.3333,30.0,SC14_training_day6_fixed_clips.csv,2
6,SC14,2,Ctrl,t2,SC14_training_day6_fixed_clip006_t2_f2359-2397.mp4,SC14_training_day6_fixed.avi,2359,2397,39.0,78.6333,79.8999,1.2667,30.0,SC14_training_day6_fixed_clips.csv,2
7,SC14,2,Ctrl,t1,SC14_training_day6_fixed_clip007_t1_f5116-5166.mp4,SC14_training_day6_fixed.avi,5116,5166,51.0,170.5332,172.1998,1.6667,30.0,SC14_training_day6_fixed_clips.csv,2
8,SC14,2,Ctrl,t2,SC14_training_day6_fixed_clip008_t2_f5167-5207.mp4,SC14_training_day6_fixed.avi,5167,5207,41.0,172.2332,173.5665,1.3333,30.0,SC14_training_day6_fixed_clips.csv,2
9,SC14,2,Ctrl,t1,SC14_training_day6_fixed_clip009_t1_f6591-6631.mp4,SC14_training_day6_fixed.avi,6591,6631,41.0,219.6998,221.0331,1.3333,30.0,SC14_training_day6_fixed_clips.csv,2
10,SC14,2,Ctrl,t2,SC14_training_day6_fixed_clip010_t2_f6632-6665.mp4,SC14_training_day6_fixed.avi,6632,6665,34.0,221.0664,222.1664,1.1,30.0,SC14_training_day6_fixed_clips.csv,2
1,SC14,3,Ctrl,t1,SC14_training_day7_fixed_clip001_t1_f81-121.mp4,SC14_training_day7_fixed.avi,81,121,41.0,2.7,4.0333,1.3333,30.0,SC14_training_day7_fixed_clips.csv,3
2,SC14,3,Ctrl,t2,SC14_training_day7_fixed_clip002_t2_f122-172.mp4,SC14_training_day7_fixed.avi,122,172,51.0,4.0667,5.7333,1.6667,30.0,SC14_training_day7_fixed_clips.csv,3
3,SC14,3,Ctrl,t1,SC14_training_day7_fixed_clip003_t1_f6413-6453.mp4,SC14_training_day7_fixed.avi,6413,6453,41.0,213.7665,215.0998,1.3333,30.0,SC14_training_day7_fixed_clips.csv,3
4,SC14,3,Ctrl,t2,SC14_training_day7_fixed_clip004_t2_f6454-6484.mp4,SC14_training_day7_fixed.avi,6454,6484,31.0,215.1331,216.1331,1.0,30.0,SC14_training_day7_fixed_clips.csv,3
5,SC14,3,Ctrl,t1,SC14_training_day7_fixed_clip005_t1_f7463-7493.mp4,SC14_training_day7_fixed.avi,7463,7493,31.0,248.7664,249.7664,1.0,30.0,SC14_training_day7_fixed_clips.csv,3
6,SC14,3,Ctrl,t2,SC14_training_day7_fixed_clip006_t2_f7494-7524.mp4,SC14_training_day7_fixed.avi,7494,7524,31.0,249.7998,250.7997,1.0,30.0,SC14_training_day7_fixed_clips.csv,3
7,SC14,3,Ctrl,t1,SC14_training_day7_fixed_clip007_t1_f8608-8648.mp4,SC14_training_day7_fixed.avi,8608,8648,41.0,286.933,288.2664,1.3333,30.0,SC14_training_day7_fixed_clips.csv,3
8,SC14,3,Ctrl,t2,SC14_training_day7_fixed_clip008_t2_f8649-8689.mp4,SC14_training_day7_fixed.avi,8649,8689,41.0,288.2997,289.633,1.3333,30.0,SC14_training_day7_fixed_clips.csv,3
9,SC14,3,Ctrl,t1,SC14_training_day7_fixed_clip009_t1_f9166-9194.mp4,SC14_training_day7_fixed.avi,9166,9194,29.0,305.533,306.4664,0.9333,30.0,SC14_training_day7_fixed_clips.csv,3
10,SC14,3,Ctrl,t2,SC14_training_day7_fixed_clip010_t2_f9195-9225.mp4,SC14_training_day7_fixed.avi,9195,9225,31.0,306.4997,307.4997,1.0,30.0,SC14_training_day7_fixed_clips.csv,3
1,SC14,4,Ctrl,t1,SC14_training_day8_fixed_clip001_t1_f80-140.mp4,SC14_training_day8_fixed.avi,80,140,61.0,2.6667,4.6667,2.0,30.0,SC14_training_day8_fixed_clips.csv,4
2,SC14,4,Ctrl,t2,SC14_training_day8_fixed_clip002_t2_f141-201.mp4,SC14_training_day8_fixed.avi,141,201,61.0,4.7,6.7,2.0,30.0,SC14_training_day8_fixed_clips.csv,4
3,SC14,4,Ctrl,t1,SC14_training_day8_fixed_clip003_t1_f1675-1715.mp4,SC14_training_day8_fixed.avi,1675,1715,41.0,55.8333,57.1666,1.3333,30.0,SC14_training_day8_fixed_clips.csv,4
4,SC14,4,Ctrl,t2,SC14_training_day8_fixed_clip004_t2_f1716-1836.mp4,SC14_training_day8_fixed.avi,1716,1836,121.0,57.1999,61.1999,4.0,30.0,SC14_training_day8_fixed_clips.csv,4
5,SC14,4,Ctrl,t1,SC14_training_day8_fixed_clip005_t1_f2229-2257.mp4,SC14_training_day8_fixed.avi,2229,2257,29.0,74.2999,75.2333,0.9333,30.0,SC14_training_day8_fixed_clips.csv,4
6,SC14,4,Ctrl,t2,SC14_training_day8_fixed_clip006_t2_f2258-2288.mp4,SC14_training_day8_fixed.avi,2258,2288,31.0,75.2666,76.2666,1.0,30.0,SC14_training_day8_fixed_clips.csv,4
7,SC14,4,Ctrl,t1,SC14_training_day8_fixed_clip007_t1_f3122-3145.mp4,SC14_training_day8_fixed.avi,3122,3145,24.0,104.0666,104.8332,0.7667,30.0,SC14_training_day8_fixed_clips.csv,4
8,SC14,4,Ctrl,t2,SC14_training_day8_fixed_clip008_t2_f3146-3186.mp4,SC14_training_day8_fixed.avi,3146,3186,41.0,104.8666,106.1999,1.3333,30.0,SC14_training_day8_fixed_clips.csv,4
9,SC14,4,Ctrl,t1,SC14_training_day8_fixed_clip009_t1_f4894-4924.mp4,SC14_training_day8_fixed.avi,4894,4924,31.0,163.1332,164.1332,1.0,30.0,SC14_training_day8_fixed_clips.csv,4
10,SC14,4,Ctrl,t2,SC14_training_day8_fixed_clip010_t2_f4925-4975.mp4,SC14_training_day8_fixed.avi,4925,4975,51.0,164.1665,165.8332,1.6667,30.0,SC14_training_day8_fixed_clips.csv,4
1,SC14,5,Ctrl,t1,SC14_training_day9_clip001_t1_f88-141.mp4,SC14_training_day9.avi,88,141,54.0,2.9333,4.7,1.7667,30.0,SC14_training_day9_clips.csv,5
2,SC14,5,Ctrl,t2,SC14_training_day9_clip002_t2_f142-182.mp4,SC14_training_day9.avi,142,182,41.0,4.7333,6.0667,1.3333,30.0,SC14_training_day9_clips.csv,5
3,SC14,5,Ctrl,t1,SC14_training_day9_clip003_t1_f1665-1703.mp4,SC14_training_day9.avi,1665,1703,39.0,55.4999,56.7666,1.2667,30.0,SC14_training_day9_clips.csv,5
4,SC14,5,Ctrl,t2,SC14_training_day9_clip004_t2_f1704-1741.mp4,SC14_training_day9.avi,1704,1741,38.0,56.7999,58.0333,1.2333,30.0,SC14_training_day9_clips.csv,5
5,SC14,5,Ctrl,t1,SC14_training_day9_clip005_t1_f4139-4177.mp4,SC14_training_day9.avi,4139,4177,39.0,137.9665,139.2332,1.2667,30.0,SC14_training_day9_clips.csv,5
6,SC14,5,Ctrl,t2,SC14_training_day9_clip006_t2_f4178-4227.mp4,SC14_training_day9.avi,4178,4227,50.0,139.2665,140.8999,1.6333,30.0,SC14_training_day9_clips.csv,5
7,SC14,5,Ctrl,t1,SC14_training_day9_clip007_t1_f5433-5461.mp4,SC14_training_day9.avi,5433,5461,29.0,181.0998,182.0332,0.9333,30.0,SC14_training_day9_clips.csv,5
8,SC14,5,Ctrl,t2,SC14_training_day9_clip008_t2_f5462-5495.mp4,SC14_training_day9.avi,5462,5495,34.0,182.0665,183.1665,1.1,30.0,SC14_training_day9_clips.csv,5
9,SC14,5,Ctrl,t1,SC14_training_day9_clip009_t1_f6200-6223.mp4,SC14_training_day9.avi,6200,6223,24.0,206.6665,207.4331,0.7667,30.0,SC14_training_day9_clips.csv,5
10,SC14,5,Ctrl,t2,SC14_training_day9_clip010_t2_f6224-6256.mp4,SC14_training_day9.avi,6224,6256,33.0,207.4665,208.5331,1.0667,30.0,SC14_training_day9_clips.csv,5
1,SC15,6,Ctrl,t1,SC15_training_day10_clip001_t1_f95-135.mp4,SC15_training_day10.avi,95,135,41.0,3.1667,4.5,1.3333,30.0,SC15_training_day10_clips.csv,6
2,SC15,6,Ctrl,t2,SC15_training_day10_clip002_t2_f136-256.mp4,SC15_training_day10.avi,136,256,121.0,4.5333,8.5333,4.0,30.0,SC15_training_day10_clips.csv,6
3,SC15,6,Ctrl,t1,SC15_training_day10_clip003_t1_f1337-1367.mp4,SC15_training_day10.avi,1337,1367,31.0,44.5666,45.5666,1.0,30.0,SC15_training_day10_clips.csv,6
4,SC15,6,Ctrl,t2,SC15_training_day10_clip004_t2_f1368-1416.mp4,SC15_training_day10.avi,1368,1416,49.0,45.6,47.2,1.6,30.0,SC15_training_day10_clips.csv,6
5,SC15,6,Ctrl,t1,SC15_training_day10_clip005_t1_f2907-2937.mp4,SC15_training_day10.avi,2907,2937,31.0,96.8999,97.8999,1.0,30.0,SC15_training_day10_clips.csv,6
6,SC15,6,Ctrl,t2,SC15_training_day10_clip006_t2_f2938-2986.mp4,SC15_training_day10.avi,2938,2986,49.0,97.9332,99.5332,1.6,30.0,SC15_training_day10_clips.csv,6
7,SC15,6,Ctrl,t1,SC15_training_day10_clip007_t1_f4013-4037.mp4,SC15_training_day10.avi,4013,4037,25.0,133.7665,134.5665,0.8,30.0,SC15_training_day10_clips.csv,6
8,SC15,6,Ctrl,t2,SC15_training_day10_clip008_t2_f4038-4078.mp4,SC15_training_day10.avi,4038,4078,41.0,134.5999,135.9332,1.3333,30.0,SC15_training_day10_clips.csv,6
9,SC15,6,Ctrl,t1,SC15_training_day10_clip009_t1_f5080-5102.mp4,SC15_training_day10.avi,5080,5102,23.0,169.3332,170.0665,0.7333,30.0,SC15_training_day10_clips.csv,6
10,SC15,6,Ctrl,t2,SC15_training_day10_clip010_t2_f5103-5141.mp4,SC15_training_day10.avi,5103,5141,39.0,170.0998,171.3665,1.2667,30.0,SC15_training_day10_clips.csv,6
1,SC15,1,Ctrl,t1,SC15_training_day5_fixed_clip001_t1_f143-193.mp4,SC15_training_day5_fixed.avi,143,193,51.0,4.7667,6.4333,1.6667,30.0,SC15_training_day5_fixed_clips.csv,1
2,SC15,1,Ctrl,t1,SC15_training_day5_fixed_clip002_t1_f1442-1484.mp4,SC15_training_day5_fixed.avi,1442,1484,43.0,48.0666,49.4666,1.4,30.0,SC15_training_day5_fixed_clips.csv,1
